10107,1
10113,1
10114,1
10118,1
10120,2
10121,1
10122,1
10123,1
10124,2
10131,1
10134,1
10136,1
10137,1
10138,4
10139,1
10144,1
10145,1
10148,1
10149,1
10150,1
10155,1
10156,1
10159,1
10161,1
10165,1
10167,1
10171,1
10172,1
10173,1
10175,2
10176,1
10180,1
10183,2
10184,1
10186,1
10191,1
10199,1
10201,2
10204,1
10206,2
10211,1
10214,1
10216,1
10220,1
10221,1
10226,3
10229,2
10231,1
10233,1
10234,1
10235,1
10242,1
10244,1
10246,1
10252,2
10253,1
10254,1
10260,1
10261,1
10262,3
10269,1
10270,1
10274,1
10275,3
10278,2
10279,1
10283,1
10285,3
10286,1
10289,1
10291,1
10293,1
10295,3
10297,1
10300,1
10302,1
10304,1
10305,1
10308,2
10311,1
10312,1
10313,1
10317,1
10319,1
10320,1
10321,2
10323,2
10325,1
10326,1
10330,1
10331,2
10333,1
10335,2
10336,2
10339,5
10340,1
10341,2
10343,1
10344,1
10348,2
10350,1
10351,1
10352,2
10358,1
10359,1
10364,2
10369,2
10375,1
10376,1
10380,1
10383,1
10391,1
10393,3
10394,1
10397,1
10398,1
10399,1
10400,2
10404,1
10406,1
10408,1
10410,1
10413,1
10415,2
10417,1
10420,3
10423,1
10424,1
10430,1
10431,1
10432,1
10434,1
10436,3
10437,2
10438,1
10445,1
10446,2
10453,1
10458,1
10459,2
10461,4
10466,3
10467,1
10471,1
10474,1
10475,1
10476,1
10480,1
10483,1
10484,1
10485,1
10488,1
10490,1
10496,1
10497,1
10501,1
10503,1
10504,1
10508,1
10511,2
10513,1
10514,1
10515,1
10516,2
10518,3
10519,1
10521,1
10523,1
10525,2
10527,1
10529,2
10530,1
10531,1
10532,1
10533,2
10534,1
10535,3
10536,2
10538,1
10539,1
10542,1
10543,1
10545,1
10546,1
10547,1
10548,1
10550,2
10551,2
10552,2
10553,1
10555,1
10556,3
10558,1
10560,2
10561,1
10564,1
10565,1
10568,1
10569,2
10573,2
10574,1
10575,3
10577,1
10578,2
10579,1
10581,1
10584,1
10585,2
10588,1
10591,1
10596,2
10599,2
10603,1
10604,1
10606,1
10607,1
10615,1
10616,1
10617,1
10618,1
10619,2
10620,1
10621,1
10623,1
10625,1
10626,1
10628,1
10629,1
10630,1
10631,1
10632,1
10634,1
10635,1
10637,1
10638,1
10639,2
10642,1
10644,1
10645,2
10647,2
10648,2
10649,4
10655,1
10656,1
10660,1
10663,2
10664,1
10666,1
10667,1
10668,1
10669,1
10671,1
10673,3
10674,1
10676,1
10678,2
10679,2
10682,1
10687,1
10689,1
10690,2
10691,1
10692,1
10693,1
10697,2
10698,1
10701,2
10702,2
10703,2
10705,1
10706,1
10707,2
10711,1
10712,2
10713,1
10715,1
10716,1
10717,1
10720,1
10721,1
10723,1
10726,1
10728,1
10729,1
10732,1
10734,1
10737,1
10740,2
10741,1
10742,1
10744,2
10747,1
10749,1
10754,2
10755,4
10758,1
10760,1
10761,1
10762,1
10763,1
10765,2
10768,1
10770,1
10771,1
10772,1
10773,1
10777,1
10779,1
10782,1
10783,1
10784,1
10786,1
10789,1
10790,2
10791,1
10792,1
10797,1
10798,1
10799,1
10802,1
10805,1
10807,1
10809,2
10812,1
10814,1
10815,1
10816,1
10817,1
10821,1
10823,1
10826,1
10836,1
10839,1
10841,1
10842,2
10845,2
10846,1
10847,1
10848,2
10854,1
10857,1
10858,1
10860,1
10862,1
10864,1
10865,1
10866,2
10868,1
10871,1
10873,1
10874,1
10878,3
10879,1
10880,1
10882,2
10885,1
10888,2
10889,2
10894,1
10896,2
10900,1
10902,1
10906,1
10907,2
10908,3
10910,1
10911,2
10914,2
10921,2
10922,1
10926,1
10927,1
10928,1
10933,3
10936,1
10940,2
10943,1
10944,1
10945,1
10946,1
10949,1
10951,2
10953,1
10954,2
10955,2
10956,1
10959,1
10961,2
10963,1
10964,1
10966,1
10967,3
10968,1
10971,1
10975,2
10978,1
10979,1
10980,1
10981,1
10983,1
10986,1
10990,2
10993,1
10996,2
10999,1
11000,2
11002,1
11005,1
11006,2
11008,1
11010,1
11015,1
11016,1
11018,1
11019,1
11020,1
11023,2
11026,1
11028,1
11033,1
11035,1
11042,1
11044,2
11045,2
11047,1
11050,1
11051,1
11053,1
11055,1
11056,1
11060,1
11061,1
11066,2
11067,2
11068,1
11070,1
11071,1
11074,1
11080,1
11083,1
11088,1
11089,1
11090,1
11091,1
11094,1
11095,1
11096,1
11097,1
11098,2
11100,1
11101,1
11102,2
11103,2
11104,2
11108,1
11109,2
11111,1
11114,2
11116,1
11118,3
11119,2
11123,1
11124,1
11126,1
11130,1
11131,1
11134,1
11137,1
11139,1
11140,1
11142,1
11143,1
11144,1
11149,1
11151,1
11159,1
11160,1
11162,3
11163,1
11167,2
11169,1
11170,1
11171,2
11178,1
11179,1
11181,1
11183,2
11189,2
11192,1
11193,1
11194,1
11195,2
11196,1
11197,1
11200,1
11202,1
11203,2
11204,2
11205,1
11207,3
11212,1
11214,1
11217,1
11220,1
11221,4
11222,1
11224,1
11225,1
11227,1
11229,1
11232,2
11233,1
11235,1
11236,1
11238,2
11241,2
11244,1
11246,1
11247,1
11249,1
11250,1
11251,2
11252,1
11253,2
11254,1
11256,2
11257,1
11258,1
11261,1
11263,1
11264,1
11268,1
11269,1
11272,2
11273,2
11274,1
11275,1
11277,1
11278,1
11280,1
11281,1
11282,1
11283,1
11285,1
11286,1
11288,1
11289,2
11296,1
11297,2
11298,2
11300,1
11301,2
11306,1
11311,4
11315,1
11318,1
11322,1
11323,1
11324,2
11325,2
11327,2
11328,1
11331,1
11335,1
11336,1
11338,1
11339,1
11340,1
11342,1
11344,1
11345,1
11346,2
11348,2
11350,1
11352,2
11354,4
11357,1
11358,1
11360,1
11364,1
11366,1
11367,1
11368,2
11370,3
11375,1
11376,1
11377,2
11378,1
11380,1
11383,3
11387,2
11388,1
11391,1
11392,1
11393,2
11394,2
11395,1
11397,2
11398,3
11399,1
11400,1
11402,1
11403,1
11405,2
11411,3
11412,2
11413,1
11414,2
11415,1
11416,2
11419,2
11421,1
11422,1
11427,1
11428,1
11430,1
11431,2
11438,1
11440,1
11441,1
11443,1
11445,1
11447,2
11451,1
11452,1
11454,1
11456,1
11459,1
11461,2
11462,2
11464,1
11465,2
11467,4
11470,3
11471,1
11476,1
11478,3
11480,1
11481,2
11482,1
11483,3
11486,1
11493,2
11495,3
11496,1
11497,2
11498,1
11500,2
11501,3
11502,1
11504,1
11505,1
11507,3
11510,1
11514,1
11515,2
11517,2
11518,3
11522,1
11523,2
11525,1
11526,3
11527,2
11532,1
11534,1
11535,1
11536,2
11537,1
11538,1
11542,1
11543,1
11544,2
11550,2
11552,1
11558,2
11559,1
11563,2
11565,1
11566,1
11569,2
11576,1
11577,1
11578,1
11580,2
11581,2
11583,1
11584,2
11585,3
11586,1
11588,2
11590,3
11592,1
11595,1
11596,2
11599,1
11600,1
11601,2
11602,1
11603,4
11604,2
11605,1
11607,2
11608,1
11609,1
11611,1
11612,1
11613,1
11615,2
11616,2
11617,1
11621,1
11623,2
11624,2
11626,2
11627,1
11628,1
11632,1
11633,1
11634,1
11636,1
11638,1
11639,1
11640,1
11642,2
11643,2
11645,1
11648,3
11649,1
11650,3
11653,1
11654,4
11655,1
11659,2
11660,2
11665,2
11668,1
11669,1
11673,2
11674,1
11675,1
11676,1
11677,3
11679,2
11687,1
11688,1
11690,2
11691,1
11698,1
11700,1
11701,1
11702,1
11703,1
11705,1
11708,2
11711,2
11714,1
11717,2
11720,1
11721,1
11722,1
11725,2
11727,1
11730,3
11731,2
11732,2
11734,1
11735,1
11736,1
11741,3
11742,1
11743,1
11746,2
11748,1
11750,2
11755,1
11756,1
11758,1
11760,1
11762,1
11763,1
11764,1
11765,1
11767,2
11770,2
11772,2
11774,1
11775,1
11776,1
11777,1
11778,1
11779,1
11783,1
11785,1
11786,3
11787,1
11788,1
11791,1
11792,3
11793,1
11794,1
11796,1
11805,1
11806,1
11807,1
11808,1
11809,1
11811,1
11813,1
11814,1
11815,2
11816,1
11819,1
11820,3
11825,1
11828,1
11829,1
11830,1
11831,2
11832,1
11834,1
11839,1
11840,1
11842,1
11843,1
11845,2
11846,1
11847,1
11848,2
11850,1
11851,2
11852,1
11855,1
11858,1
11861,1
11862,1
11864,1
11865,1
11866,3
11868,1
11871,1
11872,1
11873,1
11879,2
11880,1
11883,2
11890,1
11891,2
11893,1
11896,1
11897,2
11901,1
11909,1
11915,1
11917,1
11918,1
11919,2
11921,4
11922,1
11923,1
11928,1
11930,2
11931,1
11933,1
11936,1
11937,1
11938,2
11941,2
11942,1
11944,1
11946,1
11947,1
11948,2
11949,2
11952,2
11955,1
11956,1
11958,1
11960,1
11964,2
11965,2
11971,3
11972,1
11973,2
11974,1
11975,2
11976,2
11977,2
11981,1
11983,2
11984,1
11987,2
11988,1
11991,3
11994,2
11997,1
11999,1
12000,2
12001,1
12002,1
12003,1
12004,1
12005,2
12010,2
12011,1
12012,1
12015,1
12016,1
12017,1
12018,1
12019,1
12020,2
12025,3
12027,3
12028,1
12030,1
12032,1
12035,3
12036,2
12037,2
12042,2
12043,1
12044,1
12045,2
12046,3
12048,1
12049,2
12050,1
12051,1
12052,2
12055,1
12058,1
12060,1
12063,1
12068,1
12072,4
12073,1
12075,2
12076,1
12079,2
12080,1
12081,1
12086,1
12087,2
12088,1
12089,1
12090,1
12091,1
12093,2
12094,1
12095,1
12097,2
12098,2
12101,3
12105,1
12107,2
12108,1
12109,1
12113,1
12114,1
12115,2
12116,2
12117,1
12118,3
12119,4
12121,1
12123,3
12124,1
12125,1
12126,1
12128,1
12132,1
12133,1
12134,1
12135,1
12136,1
12137,1
12139,1
12140,1
12143,1
12144,1
12149,1
12152,2
12154,1
12155,1
12156,1
12158,1
12159,2
12160,2
12162,1
12165,2
12166,1
12167,1
12169,1
12171,1
12172,2
12173,1
12174,1
12175,1
12176,1
12179,1
12183,1
12184,1
12185,3
12187,3
12191,2
12194,1
12196,1
12197,1
12201,1
12202,1
12204,1
12206,1
12212,2
12213,2
12215,1
12216,2
12219,2
12221,2
12222,1
12223,2
12225,2
12226,3
12230,1
12231,1
12232,1
12234,1
12235,1
12236,2
12237,2
12239,1
12242,1
12243,5
12245,1
12248,1
12250,3
12254,1
12255,1
12256,1
12260,2
12263,1
12264,1
12266,2
12267,2
12270,3
12276,2
12280,3
12281,1
12288,2
12289,1
12294,1
12296,2
12297,1
12298,1
12299,1
12301,2
12302,1
12304,1
12305,2
12306,1
12307,2
12311,1
12314,1
12315,2
12316,1
12321,1
12322,1
12324,1
12325,2
12327,3
12328,1
12329,2
12330,2
12337,1
12338,1
12340,1
12341,3
12342,1
12343,1
12345,1
12348,1
12349,1
12350,3
12353,2
12354,1
12355,2
12356,1
12358,2
12361,1
12362,1
12364,1
12365,1
12366,2
12367,1
12368,1
12369,2
12370,1
12371,1
12372,1
12373,1
12377,3
12378,1
12379,1
12380,2
12383,1
12384,2
12385,1
12386,1
12387,1
12388,3
12390,2
12391,1
12393,1
12394,3
12395,2
12396,3
12400,1
12402,1
12403,1
12405,1
12406,1
12408,1
12409,1
12411,3
12412,2
12414,3
12415,1
12416,1
12417,2
12424,1
12425,1
12427,1
12432,1
12434,1
12435,2
12437,1
12438,1
12439,3
12441,1
12443,1
12445,1
12446,1
12449,1
12450,1
12451,5
12452,1
12454,1
12456,2
12457,1
12458,2
12462,1
12465,2
12466,1
12467,1
12468,1
12470,1
12471,1
12473,2
12474,2
12475,3
12477,1
12478,1
12479,1
12482,1
12483,1
12485,1
12487,1
12488,1
12489,2
12492,1
12493,1
12494,1
12496,1
12497,1
12498,1
12499,1
12501,2
12502,1
12506,1
12507,1
12508,2
12511,2
12512,2
12513,1
12514,1
12516,1
12517,1
12519,1
12521,1
12522,1
12523,1
12525,1
12526,1
12528,1
12530,1
12533,1
12534,2
12535,1
12536,3
12539,1
12542,2
12544,2
12545,1
12546,1
12547,2
12549,2
12554,1
12555,1
12556,1
12560,1
12561,1
12562,1
12564,2
12565,2
12567,4
12568,1
12569,1
12570,2
12571,3
12572,1
12573,1
12575,1
12577,1
12580,1
12581,2
12585,1
12586,1
12587,2
12588,2
12591,1
12592,1
12593,1
12595,2
12596,1
12602,1
12604,1
12605,2
12607,4
12610,2
12611,1
12614,1
12617,1
12618,1
12620,1
12623,1
12624,1
12627,1
12628,2
12629,1
12630,2
12633,1
12634,1
12636,1
12637,2
12638,2
12642,1
12644,2
12645,2
12648,2
12649,3
12651,1
12655,1
12657,1
12658,2
12661,1
12664,1
12665,1
12666,1
12667,1
12668,2
12670,1
12672,2
12673,1
12675,1
12677,1
12679,1
12680,1
12682,1
12683,2
12686,1
12687,1
12688,2
12689,1
12690,1
12693,1
12695,1
12696,1
12697,1
12698,1
12701,1
12705,1
12706,1
12707,1
12708,2
12709,1
12716,2
12717,1
12718,1
12720,1
12721,2
12722,2
12723,1
12727,1
12728,3
12733,3
12735,1
12736,3
12737,1
12738,2
12741,1
12744,2
12747,2
12748,1
12751,1
12752,3
12753,1
12754,1
12755,1
12756,1
12758,1
12759,1
12760,1
12762,2
12764,1
12765,1
12766,3
12767,1
12769,1
12771,1
12772,1
12774,2
12775,1
12778,1
12779,1
12782,1
12783,3
12787,2
12788,1
12790,3
12792,2
12793,2
12794,1
12798,3
12804,2
12806,1
12809,3
12810,1
12812,2
12813,4
12814,1
12816,1
12821,1
12822,1
12823,1
12824,1
12827,1
12828,1
12829,2
12830,3
12833,1
12837,2
12840,1
12842,1
12846,1
12848,1
12849,1
12852,1
12853,1
12854,1
12855,1
12856,1
12858,2
12860,2
12861,1
12862,2
12863,2
12864,2
12867,1
12868,1
12872,1
12873,2
12875,1
12879,4
12881,2
12882,2
12884,1
12885,1
12887,1
12888,1
12890,1
12891,1
12892,1
12893,2
12894,1
12895,1
12897,1
12898,1
12899,1
12900,1
12901,1
12904,4
12907,4
12909,1
12913,3
12915,1
12918,1
12919,3
12924,3
12926,1
12929,1
12931,1
12932,2
12933,3
12936,1
12938,2
12939,1
12940,2
12942,1
12943,1
12947,1
12948,1
12949,2
12950,1
12951,1
12952,1
12954,1
12955,1
12956,1
12957,1
12958,1
12959,1
12960,1
12961,1
12964,1
12967,1
12973,3
12974,2
12977,2
12978,2
12979,1
12980,1
12981,2
12982,1
12984,1
12985,1
12987,4
12988,2
12993,2
12995,1
12999,2
13003,2
13005,1
13006,1
13010,2
13011,2
13012,2
13018,1
13021,1
13022,1
13023,4
13024,1
13025,1
13027,3
13028,2
13029,1
13031,2
13032,1
13033,1
13034,1
13035,1
13038,1
13039,1
13040,2
13042,1
13045,1
13047,1
13048,1
13050,1
13051,2
13052,2
13053,1
13055,1
13056,1
13057,1
13058,1
13061,1
13064,3
13065,1
13066,1
13067,1
13068,1
13070,1
13072,1
13075,1
13077,2
13083,1
13088,1
13089,1
13091,1
13092,1
13093,3
13095,1
13099,2
13100,2
13103,1
13104,2
13105,1
13107,1
13110,1
13111,1
13112,2
13113,3
13115,1
13117,2
13118,1
13120,2
13121,1
13122,1
13124,1
13126,1
13127,2
13129,1
13135,1
13137,1
13138,1
13139,1
13141,2
13143,1
13144,1
13145,1
13146,1
13147,2
13148,1
13154,1
13157,1
13160,1
13165,1
13168,1
13172,2
13174,2
13175,1
13176,2
13178,1
13179,1
13180,2
13181,2
13184,2
13186,1
13188,2
13189,1
13190,3
13193,1
13195,2
13197,1
13199,1
13202,1
13203,1
13204,1
13207,1
13208,3
13209,1
13211,1
13212,2
13213,1
13217,1
13220,2
13221,4
13223,1
13224,1
13227,1
13229,2
13231,1
13233,1
13236,1
13238,1
13240,3
13241,2
13244,1
13245,3
13247,1
13249,1
13252,1
13255,3
13256,2
13257,2
13258,1
13259,2
13260,1
13261,1
13264,1
13265,2
13267,4
13268,2
13269,1
13271,2
13272,2
13276,3
13281,1
13282,2
13283,1
13285,2
13289,1
13293,1
13294,1
13297,2
13300,1
13302,2
13303,1
13305,2
13308,2
13313,1
13315,1
13316,1
13319,3
13322,2
13327,2
13328,1
13329,1
13330,1
13331,2
13337,1
13338,1
13340,3
13341,2
13342,3
13343,3
13345,2
13346,3
13347,1
13351,1
13352,1
13353,1
13354,1
13357,2
13361,1
13362,2
13363,1
13364,1
13366,2
13367,1
13369,2
13373,3
13375,1
13376,1
13378,1
13380,2
13381,1
13382,2
13383,1
13386,1
13389,1
13390,1
13391,1
13392,2
13393,1
13397,2
13399,1
13402,2
13403,1
13404,2
13407,1
13408,1
13409,2
13414,1
13416,2
13418,1
13420,1
13421,2
13423,1
13424,1
13425,1
13426,2
13430,1
13433,3
13436,1
13437,1
13441,3
13442,1
13443,1
13444,1
13447,2
13454,1
13455,1
13456,2
13457,2
13458,1
13460,1
13461,3
13464,1
13466,4
13467,3
13468,1
13469,3
13470,1
13471,1
13473,1
13474,1
13475,1
13476,3
13477,2
13478,3
13479,4
13480,2
13482,3
13485,1
13486,3
13489,1
13490,1
13493,1
13494,2
13495,1
13496,1
13501,2
13502,1
13503,1
13504,2
13506,1
13507,1
13508,1
13512,1
13513,1
13514,2
13516,1
13517,1
13520,3
13522,2
13523,5
13526,1
13527,1
13530,2
13531,1
13532,2
13533,2
13534,1
13535,1
13536,1
13537,1
13538,2
13539,1
13540,1
13541,1
13542,2
13547,1
13548,1
13549,2
13551,2
13552,2
13553,1
13555,1
13556,2
13561,1
13562,2
13563,1
13564,2
13565,1
13566,1
13567,1
13569,1
13572,1
13574,1
13575,1
13576,2
13577,1
13583,1
13585,2
13587,2
13588,1
13589,3
13590,1
13591,1
13592,1
13593,1
13594,1
13595,1
13596,2
13598,3
13599,2
13600,1
13601,1
13603,1
13606,1
13610,3
13611,3
13612,2
13614,2
13615,1
13616,1
13620,1
13621,1
13622,1
13623,1
13624,2
13626,1
13628,1
13629,2
13632,1
13633,1
13635,2
13636,2
13638,1
13639,1
13642,1
13646,1
13647,1
13648,1
13649,1
13650,2
13651,1
13652,1
13653,2
13654,1
13655,1
13658,1
13659,1
13661,3
13664,1
13665,3
13666,2
13668,1
13669,2
13671,2
13672,1
13675,1
13676,1
13679,1
13681,1
13682,1
13685,2
13687,2
13689,1
13691,2
13693,1
13694,1
13696,2
13697,1
13698,3
13699,1
13702,1
13704,2
13708,1
13709,2
13710,2
13711,1
13716,3
13718,1
13719,1
13720,2
13721,1
13722,1
13723,2
13728,1
13729,1
13730,2
13732,2
13733,2
13734,1
13737,3
13739,1
13740,1
13742,3
13744,1
13745,1
13746,1
13747,2
13748,1
13750,1
13754,2
13755,3
13756,1
13757,1
13759,1
13760,1
13761,1
13762,1
13764,1
13765,1
13766,2
13767,1
13769,1
13770,1
13771,1
13772,2
13774,1
13776,1
13777,3
13778,1
13779,2
13781,1
13782,1
13783,2
13785,1
13786,1
13787,1
13788,1
13790,1
13792,2
13793,1
13794,1
13799,4
13801,1
13802,1
13804,1
13806,1
13808,1
13809,1
13812,1
13813,1
13814,1
13815,2
13819,1
13821,1
13824,1
13825,1
13826,1
13829,1
13831,1
13835,2
13839,4
13841,1
13842,1
13846,1
13847,1
13848,1
13851,1
13853,1
13855,1
13856,1
13857,1
13859,4
13863,3
13867,2
13868,1
13869,1
13870,1
13873,1
13875,1
13879,1
13880,1
13882,1
13884,1
13886,1
13887,2
13888,1
13889,1
13892,1
13893,2
13895,1
13896,1
13899,1
13900,1
13901,1
13902,3
13906,1
13908,2
13910,1
13911,1
13913,1
13914,2
13915,1
13919,1
13925,2
13926,1
13928,1
13929,2
13932,1
13933,1
13934,1
13935,1
13936,1
13942,1
13943,1
13945,1
13947,1
13948,1
13950,4
13951,1
13952,1
13953,2
13955,2
13956,1
13959,2
13960,1
13963,2
13964,3
13967,1
13974,1
13976,1
13977,2
13978,1
13979,1
13981,2
13982,2
13985,1
13986,1
13989,1
13990,1
13992,1
13995,1
13996,2
13997,1
13998,1
13999,1
14000,2
14001,1
14002,1
14003,1
14005,1
14006,2
14007,1
14010,4
14011,2
14014,1
14015,2
14016,2
14019,2
14022,2
14026,1
14027,2
14031,2
14032,1
14034,1
14035,1
14040,2
14041,1
14042,1
14044,1
14046,2
14048,3
14050,1
14051,2
14052,2
14055,2
14056,1
14059,1
14061,1
14062,2
14064,3
14065,1
14069,3
14070,1
14074,2
14075,1
14076,1
14078,1
14080,1
14081,2
14082,1
14083,3
14084,1
14085,1
14087,1
14089,2
14091,1
14092,1
14093,1
14095,1
14099,1
14101,1
14102,1
14103,1
14106,3
14108,1
14110,1
14112,1
14113,1
14115,1
14116,2
14117,1
14119,1
14120,1
14122,2
14123,2
14125,3
14126,3
14128,1
14129,2
14130,1
14131,3
14132,2
14134,2
14135,2
14137,2
14138,1
14139,1
14140,1
14143,2
14145,1
14146,1
14147,2
14148,1
14150,1
14151,1
14155,1
14156,1
14157,1
14160,2
14161,1
14163,1
14164,2
